episode,timestep,reward
9582,1150000,9.9654
9593,1152500,15.1182
9603,1155000,18.22
9612,1157500,20.1833
9624,1160000,13.8375
9633,1162500,19.7333
9643,1165000,18.175
9655,1167500,12.3208
9666,1170000,19.1136
9676,1172500,18.215
9688,1175000,12.1833
9699,1177500,15.2864
9710,1180000,16.0636
9719,1182500,21.0444
9729,1185000,18.51
9738,1187500,22.6056
9746,1190000,27.5875
9756,1192500,22.85
9765,1195000,22.1944
9774,1197500,22.2389
9785,1200000,18.9591
9795,1202500,18.5
9805,1205000,18.14
9816,1207500,15.15
9827,1210000,15.4955
9837,1212500,23.56
9846,1215000,22.3222
9854,1217500,27.775
9865,1220000,15.8364
9875,1222500,18.785
9886,1225000,19.6318
9895,1227500,23.0667
9905,1230000,19.255
9913,1232500,28.1938
9925,1235000,13.2167
9935,1237500,23.55
9944,1240000,23.4167
9954,1242500,19.71
9963,1245000,23.8111
9976,1247500,11.4654
9986,1250000,19.765
9999,1252500,11.0885
10011,1255000,13.3417
10025,1257500,9.2214
10041,1260000,5.4594
10053,1262500,13.5458
10065,1265000,15.2958
10077,1267500,13.3375
10086,1270000,24.6
10099,1272500,11.5038
10111,1275000,14.7125
10121,1277500,17.9
10134,1280000,11.5077
10149,1282500,7.8733
10160,1285000,17.0273
10172,1287500,15.3917
10184,1290000,14.2042
10194,1292500,20.755
10203,1295000,25.1056
10213,1297500,25.36
10223,1300000,20.515
10235,1302500,14.7792
10245,1305000,21.005
10256,1307500,17.5636
10267,1310000,17.7818
10277,1312500,21.955
10285,1315000,30.575
10294,1317500,24.2222
10302,1320000,30.6625
10313,1322500,18.7318
10323,1325000,20.44
10336,1327500,11.25
10345,1330000,30.25
10357,1332500,10.8458
10366,1335000,21.5389
10378,1337500,14.2917
10388,1340000,24.72
10400,1342500,10.9208
10411,1345000,14.7227
10422,1347500,18.4409
10433,1350000,16.8273
10443,1352500,21.665
10456,1355000,11.0769
10467,1357500,17.2364
10476,1360000,21.6444
10485,1362500,22.0167
10496,1365000,17.1182
10507,1367500,17.7091
10517,1370000,25.095
10528,1372500,17.2636
10542,1375000,6.4714
10555,1377500,13.1077
10565,1380000,20.76
10574,1382500,24.9167
10585,1385000,18.6909
10594,1387500,25.2389
10604,1390000,25.88
10613,1392500,25.5333
10623,1395000,18.655
10636,1397500,12.0346
10649,1400000,12.05
10658,1402500,25.0111
10667,1405000,30.3611
10677,1407500,16.95
10687,1410000,24.85
10698,1412500,16.7273
10706,1415000,29.675
10718,1417500,13.75
10726,1420000,29.65
10743,1422500,4.7235
10756,1425000,11.4
10766,1427500,20.3
10777,1430000,16.5091
10789,1432500,13.5125
10800,1435000,20.9636
10812,1437500,14.2
10824,1440000,14.25
10833,1442500,24.8111
10844,1445000,16.9545
10853,1447500,24.4889
10863,1450000,24.975
10875,1452500,13.9583
10887,1455000,14.1583
10896,1457500,24.8389
10904,1460000,30.35
10913,1462500,30.3611
10921,1465000,30.4563
10932,1467500,16.8045
10940,1470000,30.7313
10951,1472500,17.8591
10961,1475000,21.18
10974,1477500,9.5577
10984,1480000,20.98
10996,1482500,18.275
11004,1485000,30.7375
11014,1487500,20.915
11025,1490000,17.6318
11037,1492500,14.4292
11049,1495000,14.5625
11059,1497500,20.73
11070,1500000,21.8227
11079,1502500,25.2389
11088,1505000,24.4444
11098,1507500,19.175
11107,1510000,23.0111
11117,1512500,21.015
11128,1515000,18.0045
11138,1517500,20.57
11149,1520000,21.8136
11161,1522500,10.4292
11170,1525000,30.0444
11181,1527500,17.5955
11193,1530000,14.7083
11202,1532500,25.6889
11211,1535000,31.1333
11221,1537500,17.49
11231,1540000,26.54
11242,1542500,18.3364
11252,1545000,21.435
11262,1547500,21.025
11274,1550000,15.0333
11284,1552500,21.685
11293,1555000,25.7722
11307,1557500,10.4143
11318,1560000,17.7409
11332,1562500,10.2321
11344,1565000,15.7167
11355,1567500,17.8
11365,1570000,21.365
11375,1572500,23.92
11384,1575000,26.0222
11395,1577500,18.1409
11404,1580000,27.2222
11418,1582500,5.8536
11428,1585000,21.835
11436,1587500,31.0188
11448,1590000,15.4333
11459,1592500,18.4409
11470,1595000,17.4045
11478,1597500,30.7
11489,1600000,18.9227
11500,1602500,17.5955
11509,1605000,25.6944
11519,1607500,19.585
11534,1610000,9.2533
11546,1612500,10.5
11559,1615000,13.3269
11570,1617500,17.1591
11580,1620000,21.09
11592,1622500,16.3042
11605,1625000,12.0346
11616,1627500,14.0591
11624,1630000,30.6
11634,1632500,21.025
11643,1635000,25.6
11657,1637500,11.7786
11665,1640000,31.0063
11677,1642500,15.0208
11688,1645000,14.7909
11700,1647500,14.475
11708,1650000,31.475
11722,1652500,10.1393
11733,1655000,19.1545
11743,1657500,21.685
11754,1660000,15.1318
11766,1662500,19.0
11775,1665000,25.7556
11785,1667500,21.035
11794,1670000,25.5333
11804,1672500,25.485
11813,1675000,25.5111
11823,1677500,20.95
11835,1680000,14.3167
11847,1682500,14.85
11856,1685000,25.7167
11864,1687500,30.6875
11876,1690000,18.5375
11889,1692500,11.95
11897,1695000,29.9438
11905,1697500,30.475
11914,1700000,25.2833
11923,1702500,30.1778
11932,1705000,24.7778
11941,1707500,25.0333
11953,1710000,13.0083
11961,1712500,30.2938
11971,1715000,25.37
11981,1717500,20.535
11991,1720000,18.925
12002,1722500,17.4818
12013,1725000,18.6545
12023,1727500,17.735
12036,1730000,13.7962
12044,1732500,30.875
12055,1735000,17.5409
12063,1737500,31.175
12074,1740000,15.3864
12083,1742500,25.9667
12098,1745000,8.7033
12108,1747500,21.015
12120,1750000,14.7708
12129,1752500,25.5611
12140,1755000,21.9409
12149,1757500,25.5222
12159,1760000,18.27
12168,1762500,25.9778
12179,1765000,22.0864
12191,1767500,10.7167
12202,1770000,22.1318
12211,1772500,25.2111
12220,1775000,25.2778
12232,1777500,14.6833
12241,1780000,26.0444
12252,1782500,19.8636
12262,1785000,21.255
12270,1787500,30.9188
12279,1790000,25.5944
12289,1792500,26.335
12299,1795000,21.345
12313,1797500,10.3893
12322,1800000,26.1056
12332,1802500,22.01
12342,1805000,21.515
12354,1807500,15.4042
12363,1810000,26.1667
12374,1812500,18.3636
12384,1815000,22.72
12394,1817500,21.84
12404,1820000,26.78
12412,1822500,32.0375
12423,1825000,18.7591
12432,1827500,28.9556
12444,1830000,15.4375
12453,1832500,26.5778
12462,1835000,26.6667
12474,1837500,15.8625
12483,1840000,27.5
12493,1842500,24.295
12502,1845000,24.5333
12512,1847500,27.835
12521,1850000,27.3
12533,1852500,15.9083
12542,1855000,27.4667
12553,1857500,21.0455
12565,1860000,16.1833
12574,1862500,23.5111
12583,1865000,27.1333
12597,1867500,14.2536
12605,1870000,33.0875
12615,1872500,25.13
12626,1875000,16.2455
12639,1877500,14.6731
12650,1880000,19.5727
12658,1882500,33.325
12669,1885000,14.8727
12682,1887500,14.2731
12691,1890000,33.6667
12701,1892500,23.405
12711,1895000,23.15
12721,1897500,23.1
12732,1900000,19.25
12742,1902500,23.63
12752,1905000,25.565
12760,1907500,33.9375
12770,1910000,25.345
12781,1912500,19.8318
12790,1915000,28.0944
12803,1917500,14.3885
12813,1920000,23.65
12823,1922500,23.585
12833,1925000,25.92
12844,1927500,20.1636
12856,1930000,16.2333
12864,1932500,33.5062
12874,1935000,23.325
12885,1937500,24.2682
12895,1940000,23.515
12904,1942500,28.0833
12914,1945000,23.2
12926,1947500,16.5417
12935,1950000,25.5833
12945,1952500,28.43
12954,1955000,27.8556
12962,1957500,33.8062
12975,1960000,13.9231
12984,1962500,33.85
12995,1965000,20.2045
13005,1967500,23.575
13014,1970000,23.9944
13025,1972500,20.9091
13036,1975000,19.8682
13048,1977500,21.2083
13059,1980000,20.6364
13069,1982500,23.99
13077,1985000,34.625
13085,1987500,34.6062
13100,1990000,9.79
13110,1992500,29.57
13118,1995000,35.0125
13128,1997500,26.4
13137,2000000,29.1833
13148,2002500,20.9
13156,2005000,34.8125
13167,2007500,19.8227
13178,2010000,23.3273
13186,2012500,34.8062
13194,2015000,35.0125
13204,2017500,26.79
13213,2020000,28.8389
13225,2022500,18.1792
13234,2025000,29.0278
13243,2027500,28.7556
13252,2030000,27.9167
13262,2032500,24.455
13271,2035000,34.6833
13280,2037500,29.0222
13291,2040000,20.5045
13300,2042500,28.7222
13310,2045000,29.315
13318,2047500,30.8125
13328,2050000,29.95
13340,2052500,15.5667
13351,2055000,20.9727
13359,2057500,35.1312
13369,2060000,22.075
13379,2062500,29.93
13389,2065000,24.55
13397,2067500,35.4937
13407,2070000,26.005
13415,2072500,32.4125
13424,2075000,30.1611
13434,2077500,30.395
13445,2080000,17.0182
13456,2082500,26.3136
13465,2085000,29.6778
13474,2087500,29.3667
13484,2090000,25.5
13494,2092500,25.735
13502,2095000,32.5312
13513,2097500,25.75
13524,2100000,16.1864
13535,2102500,20.8727
13545,2105000,29.455
13554,2107500,28.9167
13564,2110000,24.135
13573,2112500,29.4889
13583,2115000,24.925
13592,2117500,35.3556
13601,2120000,29.5722
13612,2122500,20.8773
13621,2125000,29.4111
13630,2127500,31.9389
13638,2130000,34.7687
13648,2132500,26.77
13657,2135000,28.9667
13665,2137500,35.05
13674,2140000,28.9667
13684,2142500,29.8
13693,2145000,29.4111
13702,2147500,28.7722
13714,2150000,19.0208
13723,2152500,28.8222
13731,2155000,34.4937
13740,2157500,30.8722
13750,2160000,24.105
13759,2162500,28.6667
13769,2165000,29.555
13779,2167500,24.125
13788,2170000,28.9278
13797,2172500,29.1222
13807,2175000,29.415
13817,2177500,24.325
13827,2180000,24.46
13836,2182500,29.1111
13845,2185000,35.1833
13855,2187500,19.6
13868,2190000,16.8577
13879,2192500,16.0455
13889,2195000,24.3
13900,2197500,20.6045
13912,2200000,16.3
13921,2202500,28.8333
13930,2205000,29.85
13939,2207500,29.7111
13948,2210000,30.5222
13957,2212500,32.0111
13968,2215000,21.3318
13979,2217500,18.3409
13987,2220000,34.9062
13996,2222500,29.3
14006,2225000,30.045
14015,2227500,30.05
14024,2230000,29.4167
14034,2232500,27.62
14044,2235000,25.055
14055,2237500,21.7136
14065,2240000,24.955
14074,2242500,29.8611
14085,2245000,21.4455
14093,2247500,36.3437
14102,2250000,35.7778
14110,2252500,35.3062
14119,2255000,28.6222
14128,2257500,32.4111
14138,2260000,20.74
14149,2262500,26.0091
14159,2265000,22.545
14168,2267500,30.0222
14177,2270000,35.6611
14187,2272500,20.815
14196,2275000,33.3722
14205,2277500,32.4167
14216,2280000,21.4318
14224,2282500,35.875
14235,2285000,21.0318
14244,2287500,30.0722
14254,2290000,25.175
14263,2292500,35.6056
14273,2295000,26.685
14284,2297500,21.3455
14294,2300000,24.92
14303,2302500,26.2944
14312,2305000,29.6444
14322,2307500,30.335
14331,2310000,29.5556
14339,2312500,32.5625
14349,2315000,29.755
14357,2317500,34.6437
14366,2320000,29.1111
14376,2322500,24.565
14385,2325000,34.9556
14394,2327500,28.85
14403,2330000,28.8111
14414,2332500,25.1773
14424,2335000,24.415
14435,2337500,20.8864
14443,2340000,35.15
14453,2342500,24.44
14462,2345000,35.55
14471,2347500,29.1389
14481,2350000,27.18
14490,2352500,29.4889
14498,2355000,35.1
14507,2357500,29.3333
14516,2360000,35.2056
14526,2362500,24.95
14536,2365000,24.7
14545,2367500,29.2944
14554,2370000,35.4944
14562,2372500,31.8687
14571,2375000,35.9667
14580,2377500,29.3222
14589,2380000,30.8056
14597,2382500,35.0687
14606,2385000,29.1778
14616,2387500,26.51
14624,2390000,35.5375
14633,2392500,34.7667
14643,2395000,24.755
14651,2397500,35.1875
14659,2400000,35.0375
14669,2402500,24.96
14679,2405000,30.11
14689,2407500,24.915
14699,2410000,21.7
14708,2412500,33.2167
14716,2415000,35.7562
14725,2417500,30.4111
14735,2420000,25.255
14745,2422500,28.31
14753,2425000,36.1625
14762,2427500,32.7167
14771,2430000,30.1222
14780,2432500,30.2222
14789,2435000,30.05
14798,2437500,35.9778
14809,2440000,21.4045
14817,2442500,35.8937
14828,2445000,21.1818
14837,2447500,35.8611
14846,2450000,26.0222
14855,2452500,29.9111
14864,2455000,35.8833
14872,2457500,36.25
14881,2460000,30.1278
14890,2462500,35.9611
14898,2465000,35.975
14906,2467500,36.1375
14916,2470000,25.48
14926,2472500,30.935
14936,2475000,25.285
14945,2477500,30.0056
14954,2480000,36.1389
14962,2482500,36.675
14970,2485000,36.4062
14979,2487500,36.9222
14988,2490000,30.6333
14996,2492500,36.4625
15005,2495000,33.2444
15013,2497500,32.4875
15023,2500000,27.375
15032,2502500,30.2333
15041,2505000,36.3056
15049,2507500,33.9562
15057,2510000,36.625
15066,2512500,36.2
15074,2515000,36.175
15082,2517500,36.4875
15091,2520000,36.7778
15099,2522500,36.4812
15108,2525000,30.3611
15117,2527500,36.7944
15127,2530000,26.025
15135,2532500,36.4687
15145,2535000,31.13
15154,2537500,30.8111
15163,2540000,30.7556
15171,2542500,36.15
15180,2545000,36.2333
15190,2547500,25.61
15199,2550000,30.7833
15212,2552500,13.8192
15221,2555000,29.8111
15231,2557500,25.455
15239,2560000,36.1625
15248,2562500,36.0722
15256,2565000,35.875
15265,2567500,30.3
15275,2570000,30.69
15283,2572500,36.475
15292,2575000,32.5889
15301,2577500,26.8389
15309,2580000,36.2875
15320,2582500,26.1318
15328,2585000,36.3312
15336,2587500,35.8375
15345,2590000,35.9833
15356,2592500,21.5091
15365,2595000,30.5056
15375,2597500,25.38
15384,2600000,35.9111
15393,2602500,30.45
15403,2605000,25.03
15413,2607500,24.915
15423,2610000,30.245
15434,2612500,20.0955
15442,2615000,36.275
15450,2617500,36.6562
15459,2620000,33.7333
15468,2622500,30.1167
15477,2625000,30.3
15488,2627500,21.6227
15496,2630000,35.725
15507,2632500,26.4818
15515,2635000,35.5875
15524,2637500,29.9444
15533,2640000,29.4278
15542,2642500,36.05
15551,2645000,29.8889
15561,2647500,22.065
15571,2650000,30.215
15580,2652500,29.2778
15588,2655000,35.8812
15597,2657500,35.8
15607,2660000,21.975
15615,2662500,35.5687
15625,2665000,30.715
15634,2667500,30.0
15642,2670000,35.8687
15651,2672500,29.4722
15661,2675000,30.415
15670,2677500,30.4444
15680,2680000,25.45
15689,2682500,27.7889
15699,2685000,25.725
15707,2687500,35.6
15717,2690000,30.145
15726,2692500,29.5833
15734,2695000,35.6937
15742,2697500,35.6812
15751,2700000,32.3389
15761,2702500,25.205
15770,2705000,29.9944
15781,2707500,22.0909
15789,2710000,35.775
15800,2712500,21.3182
15810,2715000,25.495
15818,2717500,35.45
15828,2720000,30.39
15836,2722500,35.7312
15844,2725000,35.6
15854,2727500,30.55
15863,2730000,29.8111
15872,2732500,29.35
15881,2735000,29.7278
15892,2737500,26.0364
15901,2740000,27.4778
15909,2742500,36.1
15918,2745000,35.9667
15928,2747500,25.305
15936,2750000,35.9937
15944,2752500,35.8187
15953,2755000,35.7111
15963,2757500,24.815
15972,2760000,29.7111
15981,2762500,35.5833
15989,2765000,35.7937
15999,2767500,24.985
16007,2770000,35.1
16017,2772500,27.075
16025,2775000,31.7812
16034,2777500,34.8833
16042,2780000,35.3
16051,2782500,28.8444
16060,2785000,29.9167
16069,2787500,35.0944
16077,2790000,35.2875
16085,2792500,35.15
16094,2795000,30.5667
16103,2797500,35.2333
16111,2800000,35.5687
16121,2802500,21.695
16130,2805000,35.0944
16140,2807500,24.755
16149,2810000,29.2944
16159,2812500,24.51
16168,2815000,35.4556
16176,2817500,35.3687
16186,2820000,25.0
16195,2822500,35.6222
16203,2825000,35.4812
16212,2827500,29.3333
16221,2830000,35.2833
16230,2832500,29.2611
16238,2835000,34.9187
16249,2837500,22.8136
